loss_boundary,loss_interior,l2_error,time,_timestamp,step,_step,_runtime,loss
0.012940355340146988,0.00114905084647952,0.09122284210246247,47.57761883735657,1714149848.0316477,238,59,51.59956169128418,0.014089406186626508
0.012656514409130962,0.0011424282919095126,0.08999566957588015,50.62217688560486,1714149851.0762124,254,60,54.644126415252686,0.013798942701040475
0.012332494822810295,0.001134252271405759,0.08826442024604393,53.71008491516113,1714149854.1639144,270,61,57.731828451156616,0.013466747094216054
0.01197737438846097,0.001130469564585987,0.08803144018192044,57.153836488723755,1714149857.6077988,288,62,61.1757128238678,0.013107843953046958
0.011450523339435787,0.001120313340025699,0.08436813040087887,60.5751211643219,1714149861.028994,306,63,64.59690809249878,0.012570836679461486
0.01086122695581779,0.0011214146699696577,0.08215990256242511,64.40935516357422,1714149864.8631916,326,64,68.4311056137085,0.011982641625787447
0.010357843548264948,0.0011228839710336399,0.07842765050626654,68.40294480323792,1714149868.8568676,347,65,72.42478156089783,0.011480727519298588
0.00991930338198003,0.0011116198403098825,0.07562025234375354,72.58714079856873,1714149873.0410573,369,66,76.60897135734558,0.011030923222289912
0.00897415297533162,0.0011397090754265051,0.07296519103866958,77.16716980934143,1714149877.6209445,393,67,81.18885850906372,0.010113862050758125
0.00836155638963604,0.001011623674572761,0.07123428077738007,81.85613417625427,1714149882.3100164,418,68,85.87793040275574,0.0093731800642088
0.007758724489211178,0.0010011955094461008,0.06769875215163028,87.02291178703308,1714149887.4768605,445,69,91.04477453231812,0.00875991999865728
0.007179962849102896,0.0008828460562586519,0.06465327041509507,92.3954586982727,1714149892.849421,473,70,96.41733503341675,0.008062808905361547
0.006935004036486356,0.0008628190243022383,0.06407193766038946,98.3220751285553,1714149898.7760575,504,71,102.34397149085999,0.007797823060788594
0.006170440521093307,0.000813259805088262,0.05920707975559205,104.46859955787659,1714149904.9225667,536,72,108.49048066139221,0.0069837003261815685
0.0057282332768540025,0.0007948091585619875,0.05745462957301834,111.0989921092987,1714149911.552851,571,73,115.12076497077942,0.00652304243541599
0.0053412696067586495,0.0007887277148730785,0.05635280832026519,117.97713375091553,1714149918.4310296,607,74,121.998943567276,0.006129997321631728
0.00512259908922168,0.0007827024334227074,0.05460401552944539,125.48360586166382,1714149925.9374735,646,75,129.50538754463196,0.005905301522644387
0.004943507276129525,0.000783296520063189,0.05372382446660073,133.55675649642944,1714149934.010576,688,76,137.5784900188446,0.005726803796192714
0.004843112163146081,0.0007843971257861055,0.05313066235460398,142.0084354877472,1714149942.4623773,732,77,146.03029131889343,0.0056275092889321865
0.004731762418122738,0.0007930652870945044,0.0524047173360769,151.05774068832397,1714149951.5116923,779,78,155.07960629463196,0.005524827705217243
