time,l2_error,_timestamp,step,_runtime,loss_boundary,loss,loss_interior,_step
1253.6450734138489,0.049867280756609546,1716177078.3421283,1539,1259.930040359497,0.001042283969339071,0.0040158809820183255,0.002973597012679255,79
1377.5025446414948,0.04262278080705302,1716177202.193391,1693,1383.7813031673431,0.0007091800372661695,0.002262134846427726,0.0015529548091615564,80
1514.2147176265717,0.04232416177921828,1716177338.9063709,1863,1520.4942829608917,0.0006693203748193437,0.0023681354391096514,0.0016988150642903077,81
1663.7797920703888,0.042897591935530284,1716177488.4765396,2049,1670.0644516944885,0.000724353496060665,0.002815053853487467,0.002090700357426802,82
1828.618246793747,0.33090641111759234,1716177653.3090622,2254,1834.89697432518,0.002843865643714733,0.004707276059772756,0.0018634104160580233,83
2009.51931142807,0.04114981912041518,1716177834.2098827,2479,2015.7977948188782,0.000757214266453437,0.003891260804932438,0.003134046538479001,84
2208.863740682602,0.05332859843369403,1716178033.5607312,2727,2215.1486432552338,0.0012394850010178965,0.003582558524722318,0.0023430735237044216,85
2428.3085935115814,0.037348177566844304,1716178253.005639,3000,2434.593551158905,0.0005911834928695076,0.0018328336033474149,0.0012416501104779072,86
2668.6603944301605,0.036590044020381025,1716178493.357536,3299,2674.9454481601715,0.0005086085977559018,0.0018874979157072229,0.001378889317951321,87
2933.9036252498627,0.03898481163679664,1716178758.5958755,3629,2940.183787584305,0.0006778910317461918,0.0027823411789920584,0.0021044501472458664,88
3225.6177382469177,0.03418085356037,1716179050.3084304,3992,3231.8963425159454,0.0006222739459694422,0.0037496868244470136,0.0031274128784775715,89
3546.2046959400177,0.037768759239496734,1716179370.8961256,4391,3552.4840376377106,0.0005677023830394225,0.0024885138741099506,0.001920811491070528,90
3899.743752479553,0.03230376551416435,1716179724.4405377,4831,3906.0284497737885,0.0004266111662623105,0.0014867843975105701,0.0010601732312482597,91
4287.769714355469,0.05638952438008793,1716180112.4616973,5314,4294.049609422684,0.0011139123518570763,0.00234887436092689,0.0012349620090698135,92
4714.383972644806,0.02980807998354911,1716180539.0752876,5845,4720.663199663162,0.00034223605475402385,0.000932646771436731,0.0005904107166827072,93
5183.547676324844,0.028862774935181103,1716181008.2419481,6429,5189.829860210419,0.00031390365736533267,0.0007197858391933046,0.000405882181827972,94
5700.072357416153,0.0293595933221916,1716181524.7655869,7072,5706.3534989356995,0.00035362869482151514,0.0016728486888432728,0.0013192199940217576,95
6267.909562587738,0.0278696835596728,1716182092.6002767,7779,6274.188188791275,0.000257475948854729,0.0004746036574134279,0.00021712770855869887,96
6892.749351978302,0.02969619596409274,1716182717.4397848,8557,6899.027696847916,0.00043189190968825534,0.002943695067535484,0.0025118031578472283,97
7580.324935913086,0.026145010221432743,1716183405.021659,9413,7586.609570980072,0.00023062540374450014,0.0003030209564497778,7.239555270527768e-05,98
8336.147744178772,0.03398395013984453,1716184160.8441353,10354,8342.432047367096,0.00022575829777643372,0.0003527924796478091,0.00012703418187137534,99
9167.316029787064,0.04168051293789233,1716184992.0123415,11389,9173.600253582,0.00047958993896875024,0.0004821027636515589,2.5128246828086745e-06,100
10000.131249666214,0.03042070479422197,1716185824.8220155,12426,10006.409927606583,0.00037728351002574816,0.0033424093405074254,0.0029651258304816772,101
