loss_interior,time,l2_error,_timestamp,loss_boundary,step,_runtime,loss,_step
0.0007885120072625296,255.4541666507721,0.00571774463532481,1712772127.9454663,5.602346421560507e-05,5042,259.13687920570374,0.0008445354714781346,108
0.0007401753038155923,271.8592357635498,0.005776580578969915,1712772144.3510182,5.741375556802816e-05,5366,275.5424311161041,0.0007975890593836204,109
0.000694291300599838,289.270822763443,0.005832520710292639,1712772161.7621677,5.873393845382713e-05,5711,292.95358061790466,0.0007530252390536651,110
0.0006533260155251122,307.7433955669403,0.005883303235542518,1712772180.2347791,5.987189144896783e-05,6077,311.4261920452118,0.00071319790697408,111
0.0006164595029276206,327.43403792381287,0.005928977402728768,1712772199.9258707,6.088120332664821e-05,6467,331.1172835826874,0.0006773407062542688,112
0.0005834553577088163,348.5601122379303,0.005969356064404108,1712772221.05179,6.17219953174632e-05,6883,352.2432029247284,0.0006451773530262795,113
0.0005520440820616133,371.02444219589233,0.006006507374126488,1712772243.5159898,6.250275020819605e-05,7325,374.70740270614624,0.0006145468322698094,114
0.0005220105915781322,394.87989926338196,0.006044555573923722,1712772267.3718069,6.320862653658793e-05,7795,398.5632197856903,0.0005852192181147202,115
0.0004974795135207541,420.2685480117798,0.006075571302238842,1712772292.760114,6.374481476549587e-05,8296,423.9515268802643,0.00056122432828625,116
0.0004748231974499343,447.3795340061188,0.0061044768030029724,1712772319.8714383,6.421158351626027e-05,8828,451.062851190567,0.0005390347809661946,117
0.00045241880923220593,476.24403405189514,0.006128502649338983,1712772348.7360466,6.464561447412163e-05,9395,479.9274594783783,0.0005170644237063275,118
0.0004278413321045487,506.9218039512634,0.006157123096751328,1712772379.4135687,6.505685099082784e-05,9999,510.6049816608429,0.0004928981830953765,119
