time,_step,l2_error,_runtime,_timestamp,loss_boundary,loss_interior,step,loss
135.29640245437622,74,0.03229296748252981,139.57006406784058,1714515209.109942,0.001693284023742674,0.0015752796215609127,956,0.003268563645303587
148.53205966949463,75,0.03065169157551706,152.805655002594,1714515222.345533,0.001520730074546559,0.0013989727714455562,1052,0.002919702845992115
163.30482530593872,76,0.028852131648013677,167.57847929000854,1714515237.1183572,0.0013441019927935434,0.001221390939148045,1157,0.0025654929319415885
179.24658131599426,77,0.027412755180669733,183.52048182487488,1714515253.0603597,0.0012014481762979063,0.0010853401455384127,1272,0.002286788321836319
197.2155601978302,78,0.025898982037042363,201.48921751976013,1714515271.0290954,0.0010670670319365022,0.0009620047211462651,1400,0.0020290717530827675
216.72311067581177,79,0.02437013254111586,220.99688744544983,1714515290.5367653,0.0009419048964798856,0.0008434763965211358,1539,0.0017853812930010214
237.98349833488464,80,0.02289558865202259,242.2570242881775,1714515311.7969022,0.0008285534066061825,0.000740476333519693,1693,0.0015690297401258755
261.5871012210846,81,0.021548480985436453,265.86075377464294,1714515335.4006317,0.0007344271231941274,0.0006559601548279851,1863,0.0013903872780221126
287.46875619888306,82,0.020237480444926504,291.7425231933594,1714515361.282401,0.0006439077419071774,0.0005472175730711394,2049,0.0011911253149783168
315.97478795051575,83,0.018523941105132165,320.24819779396057,1714515389.7880757,0.0005544795265642738,0.000465709349653787,2254,0.0010201888762180608
347.274227142334,84,0.01732011040586348,351.54788422584534,1714515421.087762,0.00046857662466365404,0.0003930843396254752,2479,0.0008616609642891292
381.3537526130676,85,0.015756815152939585,385.6275887489319,1714515455.1674666,0.0003956360875020881,0.0003356401833114855,2727,0.0007312762708135736
418.8174214363098,86,0.014452352942875469,423.0911991596222,1714515492.631077,0.0003348160426764154,0.0002869170604390175,3000,0.0006217331031154328
460.5609447956085,87,0.013234378812801224,464.8347387313843,1714515534.3746166,0.0002829160409660645,0.00024894224317116706,3299,0.0005318582841372316
506.03478479385376,88,0.012099910125180862,510.30859088897705,1714515579.8484688,0.00023772664515540483,0.0002145044135472753,3629,0.00045223105870268013
557.0961585044861,89,0.0109797249730702,561.370010137558,1714515630.909888,0.00019945766674201766,0.0001866950975740276,3992,0.00038615276431604525
612.689459323883,90,0.009928443335099464,616.9632155895233,1714515686.5030935,0.0001641483708110053,0.00016156569556002612,4391,0.00032571406637103145
673.7260098457336,91,0.00908264946176903,677.9998059272766,1714515747.5396838,0.0001375947543947135,0.00014278987791177086,4831,0.00028038463230648436
740.7543156147003,92,0.008197363329998746,745.0280418395996,1714515814.5679197,0.0001144495421021842,0.00012690531542886864,5314,0.00024135485753105283
815.7443373203278,93,0.007408726657445812,820.0181665420532,1714515889.5580444,9.576547279842482e-05,0.00011382651001239071,5845,0.00020959198281081553
898.186194896698,94,0.006843979262746515,902.4599511623383,1714515971.999829,8.093363408445128e-05,0.00010361938432898466,6429,0.00018455301841343593
988.2744164466858,95,0.006236632254236093,992.5481922626495,1714516062.0880702,6.860715016529974e-05,9.482634109341273e-05,7072,0.00016343349125871247
1000.09636759758,96,0.0061780452087034435,1004.3701717853546,1714516073.9100497,6.726407221924369e-05,9.38396509971786e-05,7156,0.0001611037232164223
