time,loss,_step,loss_interior,step,_timestamp,_runtime,l2_error,loss_boundary
290.1293601989746,2.4735836013816273e-06,110,1.5914706943602994e-06,5711,1712772707.645974,294.101763010025,0.0007209182058023078,8.82112907021328e-07
308.5021712779999,2.1036781664673577e-06,111,1.2985808574589238e-06,6077,1712772726.0194373,312.4752264022827,0.0006859661321383646,8.050973090084341e-07
327.9525656700134,1.756599509065899e-06,112,1.0394674979432295e-06,6467,1712772745.4697173,331.9255063533783,0.0006466138908251382,7.171320111226695e-07
348.7247357368469,1.4797216742598804e-06,113,8.418797230520248e-07,6883,1712772766.2413328,352.6971218585968,0.0006131419791348896,6.378419512078555e-07
370.9437334537506,1.2851420611501885e-06,114,7.134495599035711e-07,7325,1712772788.461265,374.91705417633057,0.0005796306180741638,5.716925012466174e-07
394.4727268218994,1.1133400144198934e-06,115,5.999513909074342e-07,7795,1712772811.9896278,398.44541692733765,0.0005527281095721168,5.133886235124591e-07
419.6479663848877,8.146927957860712e-07,116,4.342514670722301e-07,8296,1712772837.1650918,423.62088084220886,0.0004785952688176985,3.8044132871384113e-07
446.37033867836,7.079095279083268e-07,117,3.7770231361323896e-07,8828,1712772863.8885043,450.3442933559418,0.00044444335365011173,3.3020721429508775e-07
474.8066313266754,6.428175213506211e-07,118,3.4535147721506417e-07,9395,1712772892.32415,478.7799391746521,0.0004192533744860327,2.974660441355569e-07
505.1035158634186,5.944351667065095e-07,119,3.2278961392823796e-07,9999,1712772922.6206133,509.076402425766,0.000398515821609056,2.7164555277827154e-07
