time,_runtime,step,_step,_timestamp,loss_interior,l2_error,loss_boundary,loss
741.356531381607,744.8155372142792,2880,99,1711569926.4678943,0.00021761503795366966,0.030061317890385488,0.0014328706323284938,0.0016504856702821635
789.2623281478882,792.7214591503143,3065,100,1711569974.3738163,0.00021497318712178378,0.028918454275716838,0.0013263544523251882,0.001541327639446972
839.7211356163025,843.1802353858948,3261,101,1711570024.8325925,0.00021205962744586052,0.027645373843420598,0.0012120635434852366,0.0014241231709310972
893.950356721878,897.4093453884125,3471,102,1711570079.0617025,0.0002104234322016641,0.026296108811121148,0.0011018875871536655,0.0013123110193553297
951.4862270355225,954.9451735019684,3694,103,1711570136.5975306,0.0002092255626837421,0.025129179552107365,0.0010049032435690568,0.001214128806252799
1012.4594295024872,1015.918557882309,3931,104,1711570197.570915,0.00020784791950589923,0.023879026167088705,0.0009109696931709246,0.0011188176126768238
1077.145073890686,1080.6040515899658,4183,105,1711570262.2564087,0.00020615204692959256,0.022678170956963825,0.0008260728957527621,0.0010322249426823547
1146.2872741222382,1149.7462527751923,4452,106,1711570331.3986099,0.00020348143194722247,0.021419446291040742,0.0007459509760906935,0.000949432408037916
1219.6421341896057,1223.1011428833008,4738,107,1711570404.7535,0.00020037951810722752,0.020391652017238287,0.0006775511096722801,0.0008779306277795077
1297.9202761650085,1301.3793323040009,5042,108,1711570483.0316894,0.00019562815249796203,0.019221107611345344,0.0006052758835161721,0.0008009040360141341
1382.0570180416107,1385.5159049034119,5366,109,1711570567.168262,0.00018950068501881194,0.01814964646192222,0.0005424323652215579,0.0007319330502403698
1471.1315298080444,1474.590453863144,5711,110,1711570656.242811,0.00017903982527706167,0.01708323130470436,0.000484849930884549,0.0006638897561616107
1565.6479749679565,1569.1069250106812,6077,111,1711570750.759282,0.000171305044923122,0.01608501284240861,0.00043474848826172683,0.0006060535331848489
1666.3693277835846,1669.828161239624,6467,112,1711570851.4805183,0.00016450895544182337,0.01519806573228205,0.0003909754670244182,0.0005554844224662416
1773.7863779067993,1777.2453644275665,6883,113,1711570958.8977215,0.00015697609803429013,0.014292230491817276,0.00034899290905807763,0.0005059690070923677
1887.8674976825714,1891.3265857696533,7325,114,1711571072.9789429,0.00014918236759826133,0.013439943295545147,0.000310796677744019,0.00045997904534228034
2009.432133436203,2012.8913106918335,7795,115,1711571194.5436678,0.00014144724213961975,0.012644087427390595,0.00027677961920976804,0.0004182268613493878
2138.870260477066,2142.329331636429,8296,116,1711571323.9816887,0.0001336916792949178,0.011877619199093638,0.00024559433950596394,0.00037928601880088175
2276.7955639362335,2280.2546646595,8828,117,1711571461.9070218,0.00012608469687358338,0.011158826504000269,0.0002178627165080134,0.0003439474133815968
2423.550174474716,2427.009145975113,9395,118,1711571608.661503,0.00011837509977675464,0.010461058638576414,0.0001924055505643946,0.00031078065034114924
2579.510847568512,2582.9698328971863,9999,119,1711571764.62219,0.00011078705458468739,0.00980197802005782,0.00016989755314523048,0.0002806846077299179
