_timestamp,loss_interior,step,_step,_runtime,loss_boundary,loss,time,l2_error
1711567768.7998643,0.0037195473466437403,688,76,13.609670400619507,0.005227765378039696,0.008947312724683435,5.578795433044434,0.057564964853865426
1711567769.0845191,0.0033782126255698496,732,77,13.894325256347656,0.005165059167131779,0.008543271792701628,5.8635172843933105,0.057230207737680915
1711567769.3834739,0.0030853376192888186,779,78,14.19327998161316,0.0051065552143786065,0.008191892833667426,6.162485837936401,0.05690823947805144
1711567769.7005007,0.002836047109743091,829,79,14.51030683517456,0.005052232133803149,0.00788827924354624,6.4795427322387695,0.056599751366339004
1711567770.0540538,0.0026233066378835296,882,80,14.86385989189148,0.0050017975900514275,0.007625104227934957,6.833022356033325,0.05630430022327316
1711567770.4371274,0.0024364264985341035,939,81,15.246933460235596,0.004953927023359908,0.007390353521894011,7.216048955917358,0.056015532163779566
1711567770.8304942,0.0022722632453756977,999,82,15.640300273895264,0.004908862974087312,0.00718112621946301,7.609459638595581,0.055736699180552456
1711567771.244089,0.0021204871086458353,1064,83,16.053894996643066,0.004864444292553991,0.006984931401199827,8.02301549911499,0.0554563706929315
1711567771.6970017,0.0019822655950488505,1132,84,16.506807804107666,0.00482132015114979,0.00680358574619864,8.475964307785034,0.055180606031306936
1711567772.1803842,0.001851103738850364,1205,85,16.990190267562866,0.004777503634217665,0.0066286073730680295,8.959435224533081,0.05489850368984472
1711567772.6964421,0.0017276352776774615,1282,86,17.506248235702515,0.004733025485209005,0.006460660762886467,9.47535252571106,0.054611607609435855
1711567773.229729,0.0016095725877769945,1364,87,18.03953504562378,0.0046868486735816475,0.006296421261358642,10.008711099624634,0.054314111706382964
1711567773.8090367,0.0014955268984895881,1452,88,18.618842840194702,0.004638120078708788,0.006133646977198376,10.5880126953125,0.05400094171007998
1711567774.4251773,0.001386930656002077,1545,89,19.234983444213867,0.004587227370219327,0.005974158026221404,11.20381212234497,0.05367459979367706
1711567775.0949984,0.0012817670067880095,1645,90,19.904804468154907,0.004533038648234368,0.005814805655022378,11.873953342437744,0.053327522816765005
1711567775.8051226,0.0011824394054578352,1750,91,20.614928722381592,0.004476713066480078,0.005659152471937913,12.584019422531128,0.052966620257914314
1711567776.5535476,0.0010864934345372846,1863,92,21.363353729248047,0.004416825428744084,0.005503318863281368,13.332577228546143,0.0525821258614493
1711567777.3240068,0.0009960957468370352,1982,93,22.13381290435791,0.0043547099433714955,0.005350805690208531,14.102953672409058,0.052181952985115736
1711567778.1689534,0.0009094753101373001,2110,94,22.97875952720642,0.004289146181773016,0.005198621491910316,14.947935819625854,0.051757632260112194
1711567779.0445814,0.0008285527768478514,2245,95,23.854387521743774,0.004221535832169143,0.005050088609016994,15.823565244674683,0.05131775788561817
1711567779.9923966,0.0007526148596854588,2389,96,24.802202701568604,0.004151227308647329,0.004903842168332787,16.771379947662354,0.05085782555111657
1711567780.9769685,0.0006818439239127586,2543,97,25.78677463531494,0.00407806119846936,0.004759905122382118,17.75592613220215,0.05037669885462981
1711567782.0303006,0.0006172528211986781,2706,98,26.84010672569275,0.004002721319770974,0.004619974140969652,18.809317350387573,0.04987905024122304
1711567783.1719391,0.0006879370801905579,2880,99,27.98174524307251,0.004017508129989389,0.004705445210179947,19.951008558273315,0.04965158190027737
1711567784.3883572,0.0005823577145845493,3065,100,29.198163270950317,0.003929710878239611,0.00451206859282416,21.167299270629883,0.04934767567708754
