time,_step,step,loss_boundary,_runtime,l2_error,_timestamp,loss_interior,loss
62.43741965293884,80,1693,1.3512786139928502e-06,62.96041989326477,0.006337609773962645,1726517726.3082578,3.3821534519520394e-06,4.73343206594489e-06
70.00773406028748,81,1863,1.0543120838710143e-06,70.52968978881836,0.005818055176082399,1726517733.8775277,2.9019776725143496e-06,3.956289756385364e-06
77.95899391174316,82,2049,9.413448580263182e-07,78.4814965724945,0.005519075037156905,1726517741.8293345,2.60221701627084e-06,3.5435618742971585e-06
86.41319966316223,83,2254,8.550936009889064e-07,86.93550419807434,0.005128678105095311,1726517750.2833421,2.446067661211381e-06,3.3011612622002874e-06
96.26793646812439,84,2479,7.520584683073763e-07,96.79054641723633,0.004891508880693982,1726517760.1383843,2.4012655975005184e-06,3.1533240658078944e-06
107.19458794593811,85,2727,6.368671189749605e-07,107.71793055534363,0.00431660224822835,1726517771.0657685,1.981014572332375e-06,2.6178816913073355e-06
119.62565922737122,86,3000,5.221577628592412e-07,120.14778113365173,0.0038542470336160387,1726517783.495619,2.0352451598295155e-06,2.557402922688757e-06
133.14675855636597,87,3299,4.6924650805186143e-07,133.66896390914917,0.0035109668267056682,1726517797.0168018,1.6225990397763514e-06,2.091845547828213e-06
148.0987458229065,88,3629,3.799685150171874e-07,148.62158513069153,0.00338186133523224,1726517811.969423,1.3825643056441174e-06,1.7625328206613048e-06
162.60271573066711,89,3992,2.6819394905075596e-07,163.12491369247437,0.002955848536750993,1726517826.4727516,1.1594256144220723e-06,1.4276195634728282e-06
179.83030080795288,90,4391,1.9926548245055102e-07,180.35404109954834,0.002749849937849075,1726517843.701879,8.829549682613906e-07,1.0822204507119416e-06
197.4873435497284,91,4831,1.3801763876564258e-07,198.00967240333557,0.002599130211370973,1726517861.3575103,6.838052322627339e-07,8.218228710283764e-07
213.9461452960968,92,5314,8.753814582145484e-08,214.46934175491333,0.0024077417317722835,1726517877.8171797,6.483959325722346e-07,7.359340783936894e-07
232.2206745147705,93,5845,6.331634563518322e-08,232.742858171463,0.0023217649106176456,1726517896.090696,5.456114367285124e-07,6.089277823636956e-07
252.1515336036682,94,6429,4.796741509575449e-08,252.67384505271912,0.0022393207163793555,1726517916.021683,4.795135764125071e-07,5.274809915082616e-07
273.67762780189514,95,7072,3.3413939503028245e-08,274.1995871067047,0.0021256844974060674,1726517937.547425,4.2116112021299266e-07,4.545750597160209e-07
297.69999647140503,96,7779,1.8924698802523257e-08,298.222145318985,0.0021245112847879236,1726517961.5699832,3.352368859273195e-07,3.541615847298428e-07
323.8552749156952,97,8557,1.682409690617289e-08,324.37724590301514,0.002122606678690118,1726517987.7250838,3.1366347185661856e-07,3.3048756876279145e-07
358.8124985694885,98,9413,9.291390596908393e-09,359.33612537384033,0.0021081652081420842,1726518022.6839633,2.1085393098861016e-07,2.2014532158551856e-07
400.9413573741913,99,10354,6.683062426666774e-09,401.463840007782,0.002091431400319134,1726518064.811678,1.545108669058857e-07,1.6119392933255248e-07
442.26675820350647,100,11389,4.10793626870484e-09,442.78916907310486,0.0018943549180053644,1726518106.137007,1.0221300988735198e-07,1.0632094615605681e-07
481.8394846916199,101,12528,2.427239733628303e-09,482.36170744895935,0.00152114978074217,1726518145.7095454,6.120162247234299e-08,6.362886220597129e-08
523.8424010276794,102,13781,1.38211288373202e-09,524.364618062973,0.0012656577442665892,1726518187.712456,4.952726751271779e-08,5.090938039644981e-08
570.2072134017944,103,15159,1.1372809212710474e-09,570.7294981479645,0.0012160450836224336,1726518234.077336,4.0895789363134095e-08,4.203307028440514e-08
625.2321693897247,104,16675,1.1692248389628167e-09,625.7543654441833,0.0011697186698070038,1726518289.1022034,3.616507262975244e-08,3.733429746871526e-08
691.1555502414703,105,18342,1.2314749725818171e-09,691.6776478290558,0.0011507834274877748,1726518355.0254858,2.8596828674985573e-08,2.982830364756739e-08
751.7506828308105,106,20177,9.422723687715083e-10,752.2729406356812,0.0011481575846062557,1726518415.6207786,2.260624870716307e-08,2.3548521075934576e-08
820.7310283184052,107,22194,7.335857223487105e-10,821.2531650066376,0.001182222902003477,1726518484.601003,1.3143692023272043e-08,1.3877277745620753e-08
893.9521079063416,108,24414,2.989421963888217e-10,894.4752497673035,0.0007480972497133037,1726518557.8230877,7.612593664987282e-09,7.911535861376104e-09
975.3512177467346,109,26855,3.313179644644458e-11,975.8733606338501,0.0001425112528997662,1726518639.2211986,5.1567706476513166e-09,5.189902444097761e-09
1000.017989397049,110,27596,2.9072587901956877e-11,1000.5401175022125,0.00011078109994349351,1726518663.8879554,4.722670772603167e-09,4.7517433605051245e-09
