_runtime,loss_boundary,l2_error,_timestamp,loss_interior,loss,_step,step,time
2380.7043392658234,2.672242876037826e-07,0.000625425341089647,1729882342.4176662,3.464455995342683e-08,3.018688475572094e-07,82,2049,2380.16086101532
2618.311203479767,2.3577393194411533e-07,0.0005855413839891464,1729882580.0245304,3.414114751451718e-08,2.699150794586325e-07,83,2254,2617.7677097320557
2879.146926879883,1.9565561607153476e-07,0.0005377073761185314,1729882840.8602538,2.4263917729248898e-08,2.1991953380078365e-07,84,2479,2878.603389263153
3166.947246313095,1.8332977439444184e-07,0.0004973299772259423,1729883128.6605732,3.5809720300836706e-08,2.1913949469527856e-07,85,2727,3166.4037511348724
3483.676137447357,1.801684129422414e-07,0.00046217380800066493,1729883445.3894644,4.680346388324007e-07,6.482030517746421e-07,86,3000,3483.1326978206635
3830.40371465683,1.0434524582780948e-07,0.0004287078787313126,1729883792.1170416,1.3276537024547887e-08,1.1762178285235737e-07,87,3299,3829.8602950572968
4213.024645805359,1.1685028131000946e-07,0.0003908437581003542,1729884174.7379727,2.8070470056183947e-08,1.4492075136619341e-07,88,3629,4212.481154680252
4633.564039945602,7.75896836117068e-08,0.0003649002689896612,1729884595.2773669,1.2226764031136582e-08,8.981644764284338e-08,89,3992,4633.020795345306
5092.723707914352,7.10885984868236e-08,0.000335291525373016,1729885054.4370348,1.0554696323246331e-08,8.164329481006993e-08,90,4391,5092.180366516113
5599.137268066406,7.430930498213628e-08,0.0003050926452343436,1729885560.850595,2.2610185573468286e-08,9.691949055560456e-08,91,4831,5598.593974351883
6001.048933267593,5.086648861215327e-08,0.00028949135471413324,1729885962.7622602,1.0248443868197881e-08,6.111493248035115e-08,92,5178,6000.504700422287
