loss,time,l2_error,step,_step,_timestamp,_runtime,loss_boundary,loss_interior
1.0259895141063491e-05,869.7165012359619,0.0026290769922606085,76620,120,1715988349.204369,873.4284069538116,4.706293226752192e-06,5.553601914311298e-06
9.859140465744679e-06,956.1603984832764,0.0024291417870612635,84281,121,1715988435.6480126,959.8720505237579,4.099841605474159e-06,5.759298860270521e-06
6.8717956928658126e-06,1051.350098848343,0.0022682418284189045,92710,122,1715988530.837801,1055.0618388652802,3.6162161378955766e-06,3.255579554970236e-06
7.289938110354056e-06,1155.970668554306,0.002080672846623872,101980,123,1715988635.4583623,1159.682400226593,2.7745289792212463e-06,4.51540913113281e-06
7.112188589264142e-06,1271.1450598239899,0.0019308078636494166,112178,124,1715988750.632792,1274.856829881668,2.9198695834943446e-06,4.192319005769797e-06
5.051034083587245e-06,1398.1335756778717,0.0018449168580581736,123396,125,1715988877.6213927,1401.845430612564,2.4992286341175873e-06,2.551805449469658e-06
5.062268211938568e-06,1537.1706247329712,0.00171746768395815,135736,126,1715989016.6585808,1540.8826186656952,1.9935508096082146e-06,3.068717402330353e-06
3.65545248491804e-06,1690.2224583625793,0.0016286686073298975,149309,127,1715989169.710302,1693.9343400001526,1.916796591703281e-06,1.7386558932147592e-06
3.7170764267620266e-06,1858.4243953227997,0.001523524504008714,164240,128,1715989337.9121623,1862.1362001895905,1.703937096780943e-06,2.0131393299810836e-06
2.8761779879577977e-06,2042.8029835224152,0.001460443331435185,180664,129,1715989522.2905178,2046.5145556926727,1.6434802922388733e-06,1.2326976957189244e-06
2.4891127902278303e-06,2245.1239051818848,0.001355934229026825,198731,130,1715989724.6115844,2248.8356223106384,1.3765887876016561e-06,1.112524002626174e-06
3.036532429437269e-06,2467.7192556858063,0.0017341477496580885,218604,131,1715989947.2069917,2471.4310295581818,1.346065244925066e-06,1.6904671845122033e-06
3.972234089297741e-06,2712.512877225876,0.0024492804651488893,240464,132,1715990192.0005202,2716.2245581150055,2.7212205120884516e-06,1.2510135772092891e-06
6.7497727283164984e-06,2981.8956291675568,0.001160988540586328,264510,133,1715990461.3832252,2985.6072630882263,1.1947762263704578e-06,5.55499650194604e-06
1.8086129045605035e-06,3277.6782109737396,0.0011222439241482494,290961,134,1715990757.1669693,3281.3910071849823,9.155805624300372e-07,8.930323421304662e-07
1.637788871578748e-06,3601.5114583969116,0.0010608277410538997,320057,135,1715991080.9991663,3605.223204135895,8.300198667487026e-07,8.077690048300453e-07
1.2248250613654175e-06,3958.9383878707886,0.0011494841587258112,352063,136,1715991438.4261065,3962.650144338608,7.805063331000383e-07,4.443187282653792e-07
1.3368155534986534e-06,4351.109232664108,0.0009873836874424871,387269,137,1715991830.5966763,4354.820714235306,7.122110232774484e-07,6.246045302212049e-07
1.1148877352974542e-06,4797.652683973312,0.0009531275170124288,425996,138,1715992277.138457,4801.362494945526,6.411785212436506e-07,4.7370921405380356e-07
9.10615591549025e-07,5335.59733748436,0.0009088881048143407,468596,139,1715992815.0848622,5339.308900117874,6.388153643925981e-07,2.7180022715642683e-07
8.519632926639587e-07,5921.4426300525665,0.0008954428730330203,515455,140,1715993400.929397,5925.153434991837,5.619209251464603e-07,2.9004236751749846e-07
1.207717223523082e-06,6000.010532617569,0.0008851706689190436,521738,141,1715993479.498928,6003.722965955734,6.090496126799855e-07,5.986676108430965e-07
