time,loss_interior,l2_error,_timestamp,loss_boundary,step,loss,_step,_runtime
846.6847820281982,2.386686670800381e-05,0.007984606614807314,1713946282.7266955,2.683354635346044e-05,6456,5.070041306146425e-05,97,850.4552736282349
911.5679795742035,2.2095228708142862e-05,0.007799896338272703,1713946347.610313,2.4985033924981658e-05,6945,4.708026263312452e-05,98,915.3388910293579
980.0699687004089,2.036960317814688e-05,0.007599425897476982,1713946416.1118345,2.311060278804656e-05,7472,4.348020596619344e-05,99,983.8404126167297
1054.1704227924347,1.8965954743336103e-05,0.007424448200042452,1713946490.212749,2.1523186414522396e-05,8039,4.04891411578585e-05,100,1057.9413270950317
1133.6030650138855,1.7766248932512416e-05,0.007260514856708684,1713946569.6449006,2.0129213857959184e-05,8649,3.7895462790471596e-05,101,1137.3734786510468
1217.932847738266,1.6643464395895325e-05,0.007094431821263311,1713946653.9751256,1.8783442191702206e-05,9305,3.542690658759753e-05,102,1221.7037036418915
1309.4343717098236,1.5542898645565528e-05,0.006918862272240626,1713946745.4762383,1.7430545055378945e-05,10010,3.297344370094447e-05,103,1313.2048163414001
1410.6737568378448,1.4324074499933222e-05,0.006707780335927702,1713946846.7156286,1.589429530265511e-05,10770,3.0218369802588333e-05,104,1414.4442067146301
1518.0335218906403,1.3292896988405531e-05,0.0065134185393705265,1713946954.0752985,1.4561639249519809e-05,11586,2.7854536237925342e-05,105,1521.8038766384125
1632.5320172309875,1.2087275675360657e-05,0.006269956023193169,1713947068.5742965,1.3000282355631407e-05,12465,2.5087558030992063e-05,106,1636.3028745651245
1757.3290014266968,1.0986013545007717e-05,0.006025210367858236,1713947193.37086,1.1558166250195539e-05,13411,2.2544179795203255e-05,107,1761.0994381904602
1888.9194164276123,9.9782165617651e-06,0.00578423509871508,1713947324.9634762,1.0226333056566569e-05,14428,2.0204549618331666e-05,108,1892.692054271698
2031.7569415569305,9.10262559020981e-06,0.005559094681468007,1713947467.798966,9.096002699807604e-06,15522,1.8198628290017415e-05,109,2035.5275440216064
2187.7805173397064,8.366745194530785e-06,0.005356662278157895,1713947623.8223212,8.141342844548028e-06,16699,1.6508088039078813e-05,110,2191.5508992671967
2353.9130470752716,7.788193691715994e-06,0.005185422473051291,1713947789.9552834,7.395648195340173e-06,17966,1.5183841887056166e-05,111,2357.6838614940643
2535.5658757686615,7.221165714919419e-06,0.005006607566061869,1713947971.6073198,6.66851942221815e-06,19329,1.3889685137137569e-05,112,2539.335897922516
2731.638261318207,6.637929538075802e-06,0.004809429743351953,1713948167.6800082,5.926776078288034e-06,20795,1.2564705616363835e-05,113,2735.4085862636566
2941.1805715560913,6.178876739325279e-06,0.004643729036024483,1713948377.222418,5.348513326074137e-06,22372,1.1527390065399417e-05,114,2944.950996160507
3171.1260373592377,5.721253071760762e-06,0.00446777645648967,1713948607.170718,4.7791437992861666e-06,24069,1.0500396871046929e-05,115,3174.8992960453033
3413.1670591831207,5.262043942428778e-06,0.0042794538987813505,1713948849.2093542,4.217471241691008e-06,25894,9.479515184119786e-06,116,3416.937932252884
3679.138633966446,4.8005689146584825e-06,0.004075909080641412,1713949115.180524,3.6630701555825367e-06,27858,8.463639070241018e-06,117,3682.909102201462
3960.819038629532,4.359265642614767e-06,0.0038722795948892205,1713949396.8608887,3.1597536837823595e-06,29971,7.519019326397127e-06,118,3964.5894668102264
4261.308764219284,3.9841942000127445e-06,0.003687957018858334,1713949697.3505003,2.7461997515577107e-06,32245,6.730393951570455e-06,119,4265.079078435898
4588.544120788574,3.645270202705759e-06,0.003516115209189031,1713950024.5863547,2.3941367941275593e-06,34690,6.039406996833318e-06,120,4592.314932823181
4932.540538549423,3.3449038858428003e-06,0.0033581142698026313,1713950368.5823805,2.0976145336259774e-06,37321,5.442518419468778e-06,121,4936.310958623886
5307.716596841812,3.056526842940517e-06,0.003202255533141943,1713950743.7588441,1.829354730360897e-06,40152,4.885881573301414e-06,122,5311.4874222278595
5705.379490852356,2.794217418790691e-06,0.0030570919077324166,1713951141.4217024,1.5998663568581543e-06,43197,4.394083775648845e-06,123,5709.1502804756165
6134.162286996841,2.546816488492772e-06,0.00291725262259428,1713951570.20474,1.396541512332854e-06,46474,3.943358000825626e-06,124,6137.933318138123
6594.074418544769,2.322742289161483e-06,0.0027880885230217437,1713952030.1168864,1.2233716705572746e-06,49998,3.5461139597187576e-06,125,6597.845464468002
6594.210823059082,2.3225963807249217e-06,0.0027879535384070643,1713952030.2529767,1.2233690733332056e-06,49999,3.5459654540581275e-06,126,6597.981554746628
