_timestamp,time,loss,loss_interior,step,_step,_runtime,l2_error,loss_boundary
1715377211.8824148,101.9882264137268,46.628567882213595,46.62856788221358,13781,102,105.87229371070862,0.4996814993694237,1.4921544845923286e-14
1715377221.9300818,112.0359456539154,46.62856788286046,46.62856788221358,15159,103,115.9199607372284,0.4996821634768077,6.468766557337759e-10
1715377233.0205483,123.12617301940918,46.62856788240092,46.62856788221358,16675,104,127.010427236557,0.4996905268243417,1.8734181306562427e-10
1715377245.2933323,135.399183511734,46.62856788221358,46.62856788221358,18342,105,139.2832112312317,0.4996819782239886,6.226921056437788e-16
1715377258.7090318,148.81488180160522,46.62858042003021,46.62856788221358,20177,106,152.6989107131958,0.4951927301145067,1.2537816631559776e-05
1715377273.4126537,163.51827597618103,46.62856790725453,46.62856788221358,22194,107,167.40253257751465,0.49970821801853477,2.5040946034198335e-08
1715377289.6337712,179.7396068572998,46.62856788276976,46.62856788221358,24414,108,183.62365007400513,0.49964589806356946,5.561775501301598e-10
1715377307.4243128,197.5301067829132,46.62856788221358,46.62856788221358,26855,109,201.41419172286987,0.49968197492090605,7.659328438450804e-16
1715377327.0183191,217.12398028373718,46.628567931026424,46.62856788221358,29540,110,221.0081980228424,0.4993957320668089,4.8812843332869127e-08
1715377348.5401812,238.64603781700134,46.62856788245617,46.62856788221358,32494,111,242.5300600528717,0.49967101858353663,2.4258321169515047e-10
1715377372.3484924,262.454062461853,59.82827966365764,46.62856788221358,35744,112,266.33837127685547,5.805041134097107,13.19971178144406
1715377398.432111,288.5380094051361,46.62856872049046,46.62856788221358,39318,113,292.4219899177551,0.5012129702640823,8.382768849892048e-07
1715377427.1349678,317.24044489860535,46.628567882219215,46.62856788221358,43250,114,321.12484669685364,0.4996824477263299,5.632750134791512e-12
1715377458.7120347,348.81785011291504,46.62856788221359,46.62856788221358,47575,115,352.7019135951996,0.4996818975805447,5.5225962757070475e-15
