time,loss_boundary,loss,_timestamp,loss_interior,step,l2_error,_step,_runtime
760.0546391010284,0.0029884119374955303,0.010417417112912086,1715386152.4420285,0.007429005175416556,52332,0.06482562094676235,116,764.0625646114349
835.7599034309387,0.029275894500827824,0.10212840968945802,1715386228.1470919,0.0728525151886302,57566,0.1925428519051971,117,839.767627954483
919.2023100852966,0.007341622708666039,0.027761459132629195,1715386311.5894058,0.020419836423963156,63322,0.11901317404922473,118,923.2099418640137
1010.8784494400024,0.005261214895144295,0.05852290930482527,1715386403.2655203,0.053261694409680975,69654,0.06740328737227112,119,1014.8860564231873
1111.7208433151245,0.005144956015031667,0.023616399159449516,1715386504.108356,0.01847144314441785,76620,0.07359781838266419,120,1115.7288920879364
1218.6386246681213,0.04444547532156736,0.2901013796744466,1715386611.0256104,0.24565590435287923,84281,0.3910407790332694,121,1222.6461465358734
1334.0269405841827,0.0034978853028560532,0.013007728644140256,1715386726.4141083,0.009509843341284203,92710,0.0538486875017472,122,1338.0346443653107
1471.3147494792938,0.009878355134554533,0.056311592466381934,1715386863.703082,0.0464332373318274,101980,0.20030331367898807,123,1475.3236181735992
1628.4643700122833,0.016097633118615486,0.1564393314874523,1715387020.8517444,0.1403416983688368,112178,0.2218603408015969,124,1632.4722805023193
1802.168356180191,0.0021053212849455115,0.011119216809323271,1715387194.5554264,0.00901389552437776,123396,0.04963466749352124,125,1806.1759624481201
1973.5792934894562,0.001853331342958648,0.00467418974748114,1715387365.9676092,0.0028208584045224918,135736,0.0438107654974891,126,1977.5881452560425
2159.1279809474945,0.006922152908446987,0.02390083307883245,1715387551.5150177,0.016978680170385462,149309,0.0770474547922751,127,2163.1355538368225
2363.1482152938843,0.03864761371217199,0.21588790543287334,1715387755.535245,0.17724029172070135,164240,0.27994812577020606,128,2367.155781030655
2591.1918954849243,0.012884881533391668,0.06266500129567765,1715387983.5802507,0.04978011976228598,180664,0.200771270205695,129,2595.2007868289948
2861.7708220481873,0.00447641683810495,0.011528190427102396,1715388254.1580737,0.007051773588997446,198731,0.06178191164222672,130,2865.778609752655
3000.009417295456,0.0023308954110698088,0.005968748121782708,1715388392.3967056,0.0036378527107129,207708,0.04548901903379569,131,3004.017241716385
