_runtime,time,step,loss_interior,_step,l2_error,_timestamp,loss_boundary,loss
944.0632879734039,940.3108885288239,26855,8.452123297861199e-06,109,0.0006956856536832028,1714548058.50417,3.745430690321475e-07,8.826666366893346e-06
1016.9159967899323,1013.1635453701019,29540,8.452123297861199e-06,110,0.0006956856536832028,1714548131.3568788,3.745430690321475e-07,8.826666366893346e-06
1098.081167459488,1094.328604221344,32494,8.452123297861199e-06,111,0.0006956856536832028,1714548212.5220494,3.745430690321475e-07,8.826666366893346e-06
1186.7590727806091,1183.006581068039,35744,8.452123297861199e-06,112,0.0006956856536832028,1714548301.1999547,3.745430690321475e-07,8.826666366893346e-06
1285.2050669193268,1281.4525022506714,39318,8.452123297861199e-06,113,0.0006956856536832028,1714548399.645949,3.745430690321475e-07,8.826666366893346e-06
1392.6040713787079,1388.8515865802765,43250,8.452123297861199e-06,114,0.0006956856536832028,1714548507.0449533,3.745430690321475e-07,8.826666366893346e-06
1511.4760847091675,1507.7236604690552,47575,8.452123297861199e-06,115,0.0006956856536832028,1714548625.9169667,3.745430690321475e-07,8.826666366893346e-06
1642.4135003089905,1638.6610970497131,52332,8.452123297861199e-06,116,0.0006956856536832028,1714548756.8543823,3.745430690321475e-07,8.826666366893346e-06
1785.0652570724487,1781.312728881836,57566,8.452123297861199e-06,117,0.0006956856536832028,1714548899.506139,3.745430690321475e-07,8.826666366893346e-06
1943.318754196167,1939.5663998126984,63322,8.452123297861199e-06,118,0.0006956856536832028,1714549057.7596362,3.745430690321475e-07,8.826666366893346e-06
2116.038008928299,2112.2855513095856,69654,8.452123297861199e-06,119,0.0006956856536832028,1714549230.478891,3.745430690321475e-07,8.826666366893346e-06
2307.5493512153625,2303.7968938350677,76620,8.452123297861199e-06,120,0.0006956856536832028,1714549421.9902332,3.745430690321475e-07,8.826666366893346e-06
2517.91233086586,2514.159856557846,84281,8.452123297861199e-06,121,0.0006956856536832028,1714549632.3532128,3.745430690321475e-07,8.826666366893346e-06
2749.2615959644318,2745.50914144516,92710,8.452123297861199e-06,122,0.0006956856536832028,1714549863.702478,3.745430690321475e-07,8.826666366893346e-06
3003.6842346191406,2999.931780099869,101980,8.452123297861199e-06,123,0.0006956856536832028,1714550118.1251166,3.745430690321475e-07,8.826666366893346e-06
3003.7710711956024,3000.0189106464386,101983,8.452123297861199e-06,124,0.0006956856536832028,1714550118.2119532,3.745430690321475e-07,8.826666366893346e-06
