loss,time,_timestamp,_runtime,loss_boundary,loss_interior,_step,l2_error,step
0.19922331391429396,5.163639307022095,1712883489.4518976,9.128864526748657,0.008195865738052739,0.19102744817624123,63,0.0936255767809104,1203
0.19539133868592903,5.498144149780273,1712883489.786379,9.463346004486084,0.008172885646820303,0.18721845303910872,64,0.09488782336198814,1315
0.21437554236877546,5.868081092834473,1712883490.1564162,9.833383083343506,0.008802672776472417,0.20557286959230303,65,0.13916531687494024,1437
1.0223535531493009,6.262454986572266,1712883490.5508924,10.227859258651733,0.02978996795133165,0.9925635851979693,66,0.27767407434716246,1570
0.9630151389890445,6.703347206115723,1712883490.9916697,10.668636560440063,0.050613175020754055,0.9124019639682904,67,0.16559099210752093,1716
0.16697548971144704,7.186126470565796,1712883491.4743776,11.151344537734985,0.009117769662997769,0.15785772004844928,68,0.1129103144467426,1875
0.14583445059124542,7.711436033248901,1712883491.999696,11.676662921905518,0.0080678602955099,0.1377665902957355,69,0.09558880138219308,2049
0.3138137463302433,8.277724266052246,1712883492.565983,12.242949962615967,0.014211776792423823,0.2996019695378195,70,0.12850882642254904,2239
0.13638924612549458,8.904049396514893,1712883493.192409,12.869375944137573,0.007792031451796675,0.1285972146736979,71,0.0974827045871362,2446
0.31716499719694086,9.605899095535278,1712883493.8944366,13.571403503417969,0.012096642182416068,0.3050683550145248,72,0.1728928642242562,2673
0.11227795929070178,10.346023082733154,1712883494.63455,14.311517000198364,0.007454849866677064,0.10482310942402472,73,0.09470187517076374,2921
0.10312809832636284,11.163776397705078,1712883495.4520502,15.129017114639282,0.007347255808426449,0.0957808425179364,74,0.09621126993167069,3192
0.08858271837905958,12.075151443481445,1712883496.3634086,16.040375471115112,0.0070779239025328,0.08150479447652678,75,0.09488393206666773,3488
0.4022315806394756,13.039068937301636,1712883497.3276196,17.004586458206177,0.01497369565646292,0.3872578849830127,76,0.26971041244078203,3811
0.08137987584291367,14.101438045501709,1712883498.3897696,18.066736459732056,0.006078411753161159,0.07530146408975251,77,0.08768941430977562,4165
0.10390885945256807,15.27041482925415,1712883499.5586774,19.235644340515137,0.005731174977942271,0.0981776844746258,78,0.10332120428126268,4551
0.0734080044052485,16.541982173919678,1712883500.8302329,20.50719976425171,0.005837838592257164,0.06757016581299134,79,0.089229593870365,4973
0.17721987068818515,17.957995176315308,1712883502.2462916,21.923258543014526,0.00883813109795468,0.16838173959023048,80,0.17463408366624233,5434
0.1430011297319198,19.507874011993408,1712883503.7964242,23.47339105606079,0.008559661094143113,0.1344414686377767,81,0.1121519585715371,5938
0.09242964963742978,21.14948606491089,1712883505.4378061,25.11477303504944,0.0064974017906448975,0.08593224784678488,82,0.0912869415646155,6488
0.07739343670544241,22.95987296104431,1712883507.2481477,26.925114631652832,0.005929546369149024,0.07146389033629338,83,0.08587781713075276,7090
0.06607028332763965,24.98909044265747,1712883509.2774029,28.95436978340149,0.005230892877052429,0.060839390450587214,84,0.08972435112830643,7747
0.08457810314806744,27.161195278167725,1712883511.4497151,31.12668204307556,0.006801607865188554,0.07777649528287889,85,0.10581305704144478,8465
0.26441157685462235,29.510754346847534,1712883513.7990174,33.47598433494568,0.015598456767349491,0.24881312008727285,86,0.2202244767808134,9250
0.07585516516973108,32.13313007354736,1712883516.4216487,36.098615646362305,0.006293939003312899,0.06956122616641817,87,0.10544967560197713,10108
0.626908603312944,34.98951530456543,1712883519.277841,38.95480799674988,0.03060075460425186,0.5963078487086921,88,0.2505749914992616,11045
0.2575875436050784,38.020710468292236,1712883522.3089864,41.98595333099365,0.015286277078789549,0.24230126652628886,89,0.1554374651659262,12069
0.11589906441899776,41.374003410339355,1712883525.6626596,45.33962655067444,0.008051315401980489,0.10784774901701727,90,0.1013169038588268,13188
0.08328880286612925,44.98288822174072,1712883529.2711215,48.94808840751648,0.007277130743773202,0.07601167212235604,91,0.10373315790956616,14411
0.0696970853641132,48.98673939704895,1712883533.2753139,52.9522807598114,0.006628219981070965,0.06306886538304224,92,0.09785941333677951,15747
0.07206338832098427,53.39935612678528,1712883537.6879256,57.36489248275757,0.006755251774394195,0.06530813654659008,93,0.10027171280069239,17207
0.660432558522034,58.19785666465759,1712883542.486437,62.16340398788452,0.035365304501615485,0.6250672540204185,94,0.2700269608300516,18802
0.0799756637920567,63.43298554420471,1712883547.7216141,67.39858102798462,0.007149833403246561,0.07282583038881014,95,0.10817356218017482,20546
0.1686187091676983,69.06642508506775,1712883553.35502,73.031986951828,0.011275231428728038,0.15734347773897026,96,0.13462414261433628,22451
0.06164067642654963,75.24354958534241,1712883559.5320454,79.20901226997375,0.006186952701613924,0.055453723724935705,97,0.08771272978176944,24532
0.3619134272425173,81.99494099617004,1712883566.2835317,85.96049857139587,0.02147205355753746,0.34044137368497984,98,0.21075315936037212,26807
0.11723814353503896,89.42763876914978,1712883573.7162263,93.39319324493408,0.00926158247795868,0.10797656105708028,99,0.10125368732964278,29292
0.055072437577837474,97.46865034103394,1712883581.7572565,101.43422341346741,0.005787022188958327,0.04928541538887915,100,0.08644710442427374,32008
0.3848812116933226,106.32835483551025,1712883590.6169608,110.29392766952515,0.021789832885113627,0.363091378808209,101,0.23289033710981422,34976
0.04744748329096454,115.99240136146545,1712883600.280937,119.95790386199951,0.005400115612518876,0.04204736767844566,102,0.0788933277765476,38219
0.062740785978266,126.52073574066162,1712883610.8093636,130.4863305091858,0.006670921577583005,0.056069864400683,103,0.09830106757039815,41762
0.3629016964100186,137.97952270507812,1712883622.2681017,141.94506859779358,0.02346147375902291,0.3394402226509957,104,0.1659178491731664,45634
0.05115030046430169,150.64646673202515,1712883634.9349148,154.61188173294067,0.005538630549825438,0.04561166991447625,105,0.09921404955800141,49865
0.04249105866790477,164.29514813423157,1712883648.5837526,168.26071953773499,0.005637164636991693,0.036853894030913076,106,0.08281473199658748,54488
0.14651557879170599,179.2405984401703,1712883663.5291512,183.20611810684204,0.019991524273188326,0.12652405451851767,107,0.20455697499498993,59540
0.0917604492330351,195.60606932640076,1712883679.894541,199.57150793075562,0.007471604735551871,0.08428884449748322,108,0.11949998353277856,65060
0.04245451222802512,213.47889494895935,1712883697.7674565,217.44442343711853,0.005120514005664199,0.03733399822236092,109,0.07842342258730568,71092
0.03945165277134058,233.0743727684021,1712883717.362984,237.03995084762573,0.004833236918932132,0.03461841585240845,110,0.07859146030411383,77684
0.12923217300719594,254.30759000778198,1712883738.5961788,258.2731456756592,0.009766837452223946,0.11946533555497199,111,0.14248765686851397,84886
0.03824931964024878,277.7891616821289,1712883762.0777256,281.7546925544739,0.004737030792840816,0.033512288847407964,112,0.07592455405874868,92756
0.23723893328054696,303.32941603660583,1712883787.6179955,307.29496240615845,0.015558547484883882,0.22168038579566307,113,0.1946886982014111,101356
0.04123101057216509,331.25682735443115,1712883815.5453725,335.2223393917084,0.004579245604889376,0.036651764967275714,114,0.08299904285358621,110753
0.5915420084478642,361.80054903030396,1712883846.089048,365.76601481437683,0.02753294151070325,0.5640090669371609,115,0.25448659375449834,121022
0.04357461699976609,394.9128894805908,1712883879.2015045,398.8784713745117,0.0045330435341382706,0.039041573465627824,116,0.0859226078264564,132242
0.09311911382131988,430.9901406764984,1712883915.2787373,434.9557042121887,0.0049242597953119294,0.08819485402600795,117,0.1314077698901254,144503
0.0368251109849775,470.6738142967224,1712883954.962457,474.6394238471985,0.004690330610594779,0.032134780374382714,118,0.0789611151865358,157900
0.0371545350003033,513.890656709671,1712883998.1792462,517.856213092804,0.004551096934458966,0.032603438065844335,119,0.07614669212046556,172540
0.16640272876759016,561.0726611614227,1712884045.3611708,565.0381376743317,0.013026793741210263,0.1533759350263799,120,0.19274556710577306,188537
0.04489128404709079,612.6539237499237,1712884096.9424238,616.6193907260895,0.005004920717466641,0.039886363329624155,121,0.08467639836916337,206017
0.04254024402076398,668.8791511058807,1712884153.167652,672.8446187973022,0.004310239001115321,0.038230005019648655,122,0.10052109252369028,225118
0.07457811734959918,730.063490152359,1712884214.3519907,734.0289576053619,0.017055440685901802,0.057522676663697384,123,0.14175587960325867,245989
0.03576516152218316,797.0573449134827,1712884281.3459058,801.0228726863861,0.004509940703051931,0.03125522081913123,124,0.07631625256395255,268796
0.042417075960708345,869.8697919845581,1712884354.1583188,873.8352856636047,0.00462678277068684,0.0377902931900215,125,0.0842003997248734,293717
0.11886673060169961,950.0153303146362,1712884434.3039262,953.9808931350708,0.00975931454978262,0.10910741605191698,126,0.1477989266510065,320949
0.08800702942479137,1037.5657830238342,1712884521.8543193,1041.531286239624,0.007247413937443256,0.08075961548734811,127,0.1297642745918983,350705
0.1953355787176638,1132.582638502121,1712884616.87114,1136.5481069087982,0.013917581261568687,0.1814179974560951,128,0.1418534979948359,383221
0.057209503868134316,1236.1519303321838,1712884720.440597,1240.1175639629364,0.005994058784567248,0.05121544508356707,129,0.09833016252712146,418751
0.036346749666647984,1349.4974150657654,1712884833.7859907,1353.4629576206207,0.00466906016490934,0.031677689501738646,130,0.07999692359685742,457575
0.03767289103158563,1473.2273724079132,1712884957.5159655,1477.1929323673248,0.004813816616922031,0.0328590744146636,131,0.08300292231269459,499999
