time,_step,_runtime,_timestamp,loss_boundary,loss_interior,loss,step
24.2424898147583,75,26.435554027557373,1710882284.411069,0.04989743258472398,1.352161024125895,1.402058456710619,2327
26.247556924819946,76,28.44060730934143,1710882286.4161222,0.0454421984827666,1.107206212795991,1.1526484112787576,2527
28.425638914108276,77,30.618702173233032,1710882288.594217,0.040954584661488,0.9664671745415506,1.0074217592030386,2744
30.817641019821167,78,33.01075720787048,1710882290.986272,0.035028499877419524,0.8544823670467601,0.8895108669241796,2980
33.49217700958252,79,35.68524217605591,1710882293.660757,0.029692145149307125,0.7425178153438348,0.7722099604931418,3236
36.31111717224121,80,38.504173040390015,1710882296.479688,0.026934714318229,0.6598328916540062,0.6867676059722352,3515
39.380008935928345,81,41.57308506965637,1710882299.5486,0.025913356822947882,0.5732013376996888,0.5991146945226368,3817
42.9432168006897,82,45.136290073394775,1710882303.111805,0.026722331636222726,0.5028190176372626,0.5295413492734853,4145
47.14063000679016,83,49.3336980342865,1710882307.309213,0.026942349041159712,0.45353837522919577,0.4804807242703555,4502
51.19100904464722,84,53.38411617279053,1710882311.359631,0.0259259550574576,0.4084843547095962,0.4344103097670538,4889
55.60363793373108,85,57.79669117927551,1710882315.772206,0.024403340907860352,0.36736178133935604,0.3917651222472164,5309
60.4249427318573,86,62.618003129959106,1710882320.593518,0.023243913602699152,0.3372714762569924,0.36051538985969156,5765
65.47811985015869,87,67.6711790561676,1710882325.646694,0.022403344281584844,0.3151046195853306,0.33750796386691545,6261
71.022451877594,88,73.21552610397339,1710882331.191041,0.021622595670330483,0.2966719901896747,0.3182945858600052,6799
77.20097589492798,89,79.39408111572266,1710882337.369596,0.020901171503083817,0.2817076145811801,0.3026087860842639,7384
83.99810886383057,90,86.19117212295532,1710882344.166687,0.020443650390427334,0.270015892509136,0.2904595428995633,8019
91.26996684074402,91,93.46303415298462,1710882351.438549,0.020314943221150922,0.2601989132845592,0.2805138565057101,8708
99.11663293838501,92,101.309885263443,1710882359.2854002,0.020489932418301212,0.2514046660379379,0.2718945984562391,9457
107.30596685409546,93,109.49903297424316,1710882367.4745479,0.02087633067242006,0.24314484631527652,0.26402117698769656,10270
115.67638897895813,94,117.8696539402008,1710882375.8451688,0.021235830907423595,0.23411486334186482,0.2553506942492884,11153
124.72460699081421,95,126.91766595840454,1710882384.8931808,0.02130867310812091,0.22331214157941873,0.24462081468753963,12112
134.89314699172974,96,137.08622813224792,1710882395.061743,0.021089939053346097,0.2112436478146633,0.2323335868680094,13153
144.92349290847778,97,147.116544008255,1710882405.092059,0.020836824026555113,0.1970994643418866,0.21793628836844173,14284
155.81200790405273,98,158.0050721168518,1710882415.980587,0.020463382319609785,0.1788036217275469,0.1992670040471567,15512
167.99677109718323,99,170.1898410320282,1710882428.165356,0.019378135076700224,0.15518993513065069,0.1745680702073509,16845
182.90506982803345,100,185.09813499450684,1710882443.07365,0.018130838999844127,0.14023122119013548,0.15836206018997961,18294
198.88396906852722,101,201.07711005210876,1710882459.052625,0.01726817886742914,0.1347609143043015,0.15202909317173066,19866
