_timestamp,loss,_step,l2_error,loss_boundary,step,time,_runtime,loss_interior
1715386364.5615737,4.484820446195282e-05,92,0.004589216054680266,2.269577625951507e-05,5314,282.3195502758026,286.2660856246948,2.2152428202437752e-05
1715386392.5455966,3.0540562509612175e-05,93,0.0040738065707065,1.51779421958161e-05,5845,310.30378580093384,314.2501084804535,1.5362620313796077e-05
1715386423.3084638,2.716508200015139e-05,94,0.003577757245597938,1.392222469854411e-05,6429,341.0665943622589,345.012975692749,1.3242857301607281e-05
1715386457.091357,2.2923668954864983e-05,95,0.0032684162684889087,1.2074791322498166e-05,7072,374.8494384288788,378.7958688735962,1.0848877632366818e-05
1715386494.365561,1.739290790916736e-05,96,0.003031554465068384,8.49557815503188e-06,7779,412.1236855983734,416.070072889328,8.897329754135481e-06
1715386535.453167,1.4936952776415924e-05,97,0.00274820847901125,6.513854357143899e-06,8557,453.2110996246338,457.15767884254456,8.423098419272024e-06
1715386581.0764852,1.4403601418612097e-05,98,0.0024445298085808463,6.567309058719388e-06,9413,498.83439016342163,502.7809970378876,7.83629235989271e-06
1715386631.454981,1.164193508911173e-05,99,0.0023502618610975246,5.1984341292971846e-06,10354,549.2129111289978,553.1594929695129,6.443500959814546e-06
1715386686.5955007,9.703134490157194e-06,100,0.0021254588704019564,4.3820473730924455e-06,11389,604.3535919189453,608.300012588501,5.321087117064748e-06
1715386747.0125184,7.777882947227378e-06,101,0.001785494431648376,3.89164152076715e-06,12528,664.7705855369568,668.7170302867889,3.886241426460228e-06
1715386813.5721257,5.567904549482645e-06,102,0.0015970851455943814,2.4634687433830016e-06,13781,731.3301033973694,735.2766375541687,3.1044358060996432e-06
1715386887.0769062,4.701156576818217e-06,103,0.0013670238422085975,2.0756260404185343e-06,15159,804.8348798751831,808.7814180850983,2.625530536399683e-06
1715386968.0101104,3.669012764258221e-06,104,0.0011693043207235715,1.4464891020242833e-06,16675,885.7681629657745,889.71462225914,2.2225236622339378e-06
