time,_timestamp,step,loss_boundary,loss_interior,_runtime,l2_error,_step,loss
145.05720710754395,1715519546.8067787,1539,5.494452804781551e-11,3.5943532871811545e-10,148.8442735671997,4.622478728086511e-06,79,4.14379856765931e-10
159.61085057258606,1715519561.3603048,1693,3.6232828927866405e-11,2.880710790934164e-10,163.3977997303009,3.789794657458266e-06,80,3.243039080212828e-10
175.39122080802917,1715519577.140682,1863,2.5345000886384974e-11,2.386964038095927e-10,179.1781768798828,3.138921996296162e-06,81,2.640414046959777e-10
192.1468381881714,1715519593.8964128,2049,1.8890781294497447e-11,2.0296231274055444e-10,195.93390774726868,2.675882520817971e-06,82,2.2185309403505189e-10
211.32062649726868,1715519613.0700612,2254,1.5003019394848653e-11,1.7539711171116114e-10,215.10755610466003,2.3901901559987094e-06,83,1.904001311060098e-10
231.386901140213,1715519633.137019,2479,1.2623007873494688e-11,1.5281397477830075e-10,235.1745138168335,2.2068942428089174e-06,84,1.6543698265179542e-10
253.96386623382568,1715519655.7133892,2727,1.096193564695373e-11,1.329910496736919e-10,257.7508840560913,2.0423424548387134e-06,85,1.4395298532064562e-10
279.7718138694763,1715519681.521043,3000,9.520523522928763e-12,1.141796365607614e-10,283.5585379600525,1.8765440962121991e-06,86,1.2370016008369017e-10
307.2371165752411,1715519708.987009,3299,8.19388024751214e-12,9.62856891036795e-11,311.0245039463043,1.7106412152089335e-06,87,1.0447956935119164e-10
337.4006588459015,1715519739.1501968,3629,6.997119462833424e-12,8.032997893645104e-11,341.1876916885376,1.550295551464705e-06,88,8.732709839928447e-11
370.9027831554413,1715519772.6530924,3992,5.9551518129243844e-12,6.715741256226525e-11,374.6905872821808,1.4031589888319762e-06,89,7.311256437518964e-11
407.8771221637726,1715519809.6266682,4391,5.069106730901655e-12,5.679871893811098e-11,411.6641631126404,1.2706224712395422e-06,90,6.186782566901264e-11
447.6145169734955,1715519849.3638933,4831,4.321816094450549e-12,4.8758883956523365e-11,451.40138816833496,1.1541850544735212e-06,91,5.3080700050973916e-11
492.69211053848267,1715519894.4433026,5314,3.697788291751762e-12,4.2496390768793124e-11,496.4807975292206,1.0547176777458679e-06,92,4.6194179060544884e-11
541.7368779182434,1715519943.4861,5845,3.1768683057543524e-12,3.7509978386307655e-11,545.5235948562622,9.715082118424606e-07,93,4.068684669206201e-11
594.7972390651703,1715519996.5470662,6429,2.7420941535475636e-12,3.3444735313469046e-11,598.5845611095428,9.041523886431533e-07,94,3.618682946701661e-11
654.1472527980804,1715520055.8976407,7072,2.3790190015359887e-12,3.0053660075550524e-11,657.935135602951,8.522947831763789e-07,95,3.243267907708651e-11
719.179080247879,1715520120.9290802,7779,2.0764197994310533e-12,2.7175427662347317e-11,722.9665751457214,8.149013124476539e-07,96,2.925184746177837e-11
789.705290555954,1715520191.4547372,8557,1.8239119987803165e-12,2.469255588962273e-11,793.4922320842743,7.895096825428287e-07,97,2.6516467888403047e-11
868.964506149292,1715520270.7139537,9413,1.6127526084805305e-12,2.252399537006766e-11,872.7514486312866,7.727921958387835e-07,98,2.4136747978548192e-11
955.0353548526764,1715520356.786213,10354,1.4355297743984993e-12,2.06109279780506e-11,958.823707818985,7.615940812180236e-07,99,2.20464577524491e-11
1000.0811321735382,1715520401.830399,10847,1.3593610793837729e-12,1.975409903247239e-11,1003.8678939342499,7.574402781378951e-07,100,2.1113460111856163e-11
